split,image_width,image_height,bbox_width,bbox_height,bbox_ratio
train,1920,1080,35,17,0.0002869405864197531
train,1920,1080,24,11,0.0001273148148148148
train,1920,1080,27,11,0.00014322916666666667
train,1920,1080,37,9,0.00016059027777777778
train,1920,1080,34,17,0.00027874228395061726
train,1920,1080,38,13,0.00023823302469135803
train,1920,1080,36,14,0.00024305555555555555
train,1920,1080,41,14,0.0002768132716049383
train,1920,1080,20,7,6.751543209876543e-05
train,1920,1080,25,18,0.00021701388888888888
train,1920,1080,31,12,0.00017939814814814815
train,1920,1080,54,18,0.00046875
train,1920,1080,34,21,0.0003443287037037037
train,1920,1080,38,19,0.0003481867283950617
train,1920,1080,62,15,0.00044849537037037037
train,1920,1080,21,26,0.00026331018518518516
train,1920,1080,51,14,0.0003443287037037037
train,1920,1080,45,29,0.0006293402777777778
train,1920,1080,31,19,0.00028404706790123455
train,1920,1080,27,26,0.0003385416666666667
train,1920,1080,25,12,0.00014467592592592592
train,1920,1080,40,21,0.0004050925925925926
train,1920,1080,50,23,0.000554591049382716
train,1920,1080,32,19,0.0002932098765432099
train,1920,1080,25,12,0.00014467592592592592
train,1920,1080,43,21,0.00043547453703703706
train,1920,1080,48,23,0.0005324074074074074
train,1920,1080,74,30,0.0010706018518518519
train,1920,1080,18,11,9.548611111111112e-05
train,1920,1080,40,21,0.0004050925925925926
train,1920,1080,55,23,0.0006100501543209876
train,1920,1080,52,20,0.0005015432098765432
train,1920,1080,43,12,0.0002488425925925926
train,1920,1080,37,25,0.0004460841049382716
train,1920,1080,69,17,0.0005656828703703704
train,1920,1080,30,11,0.00015914351851851853
train,1920,1080,41,29,0.0005733989197530864
train,1920,1080,33,10,0.00015914351851851853
train,1920,1080,23,9,9.98263888888889e-05
train,1920,1080,24,16,0.00018518518518518518
train,1920,1080,41,23,0.00045476466049382714
train,1920,1080,106,56,0.0028626543209876545
train,1920,1080,17,6,4.9189814814814815e-05
train,1920,1080,28,10,0.00013503086419753085
train,1920,1080,32,11,0.00016975308641975308
train,1920,1080,31,8,0.00011959876543209877
train,1920,1080,75,16,0.0005787037037037037
train,1920,1080,37,19,0.00033902391975308645
train,1920,1080,20,6,5.787037037037037e-05
train,1920,1080,16,8,6.17283950617284e-05
train,1920,1080,30,13,0.0001880787037037037
train,1920,1080,58,32,0.0008950617283950618
train,1920,1080,32,14,0.0002160493827160494
train,1920,1080,25,10,0.00012056327160493826
train,1920,1080,17,6,4.9189814814814815e-05
train,1920,1080,20,8,7.716049382716049e-05
train,1920,1080,25,11,0.0001326195987654321
train,1920,1080,21,9,9.114583333333334e-05
train,1920,1080,16,5,3.8580246913580246e-05
train,1920,1080,18,7,6.076388888888889e-05
train,1920,1080,27,10,0.00013020833333333333
train,1920,1080,38,14,0.0002565586419753086
train,1920,1080,23,8,8.873456790123456e-05
train,1920,1080,23,14,0.0001552854938271605
train,1920,1080,31,13,0.0001943479938271605
train,1920,1080,33,13,0.00020688657407407407
train,1920,1080,34,17,0.00027874228395061726
train,1920,1080,20,8,7.716049382716049e-05
train,1920,1080,31,8,0.00011959876543209877
train,1920,1080,53,26,0.0006645447530864197
train,1920,1080,41,16,0.00031635802469135804
train,1920,1080,42,20,0.0004050925925925926
train,1920,1080,23,13,0.00014419367283950618
train,1920,1080,30,11,0.00015914351851851853
train,1920,1080,30,11,0.00015914351851851853
train,1920,1080,29,8,0.00011188271604938272
train,1920,1080,44,21,0.00044560185185185187
train,1920,1080,26,7,8.777006172839507e-05
train,1920,1080,59,16,0.0004552469135802469
train,1920,1080,33,13,0.00020688657407407407
train,1920,1080,117,71,0.004006076388888889
train,1920,1080,33,9,0.00014322916666666667
train,1920,1080,29,9,0.00012586805555555555
train,1920,1080,36,15,0.00026041666666666666
train,1920,1080,22,9,9.548611111111112e-05
train,1920,1080,24,8,9.259259259259259e-05
train,1920,1080,51,23,0.0005656828703703704
train,1920,1080,51,24,0.0005902777777777778
train,1920,1080,20,12,0.00011574074074074075
train,1920,1080,17,6,4.9189814814814815e-05
train,1920,1080,19,10,9.162808641975309e-05
train,1920,1080,21,14,0.00014178240740740742
train,1920,1080,16,7,5.401234567901235e-05
train,1920,1080,14,9,6.076388888888889e-05
train,1920,1080,16,11,8.487654320987654e-05
train,1920,1080,16,11,8.487654320987654e-05
train,1920,1080,28,14,0.0001890432098765432
train,1920,1080,26,17,0.00021315586419753087
train,1920,1080,32,15,0.0002314814814814815
train,1920,1080,39,21,0.0003949652777777778
train,1920,1080,40,18,0.00034722222222222224
train,1920,1080,11,5,2.652391975308642e-05
train,1920,1080,32,18,0.0002777777777777778
train,1920,1080,19,15,0.00013744212962962964
train,1920,1080,15,9,6.510416666666667e-05
train,1920,1080,18,7,6.076388888888889e-05
train,1920,1080,23,16,0.00017746913580246913
train,1920,1080,32,12,0.00018518518518518518
train,1920,1080,67,24,0.0007754629629629629
train,1920,1080,81,30,0.001171875
train,1920,1080,14,11,7.426697530864198e-05
train,1920,1080,22,15,0.00015914351851851853
train,1920,1080,8,6,2.3148148148148147e-05
train,1920,1080,10,7,3.375771604938271e-05
train,1920,1080,24,12,0.0001388888888888889
train,1920,1080,22,15,0.00015914351851851853
train,1920,1080,26,11,0.00013792438271604938
train,1920,1080,25,18,0.00021701388888888888
train,1920,1080,28,12,0.00016203703703703703
train,1920,1080,22,11,0.00011670524691358024
train,1920,1080,33,18,0.00028645833333333333
train,1920,1080,37,24,0.00042824074074074075
train,1920,1080,34,12,0.00019675925925925926
train,1920,1080,36,14,0.00024305555555555555
train,1920,1080,24,12,0.0001388888888888889
train,1920,1080,23,15,0.0001663773148148148
train,1920,1080,40,24,0.000462962962962963
train,1920,1080,38,26,0.00047646604938271606
train,1920,1080,28,18,0.00024305555555555555
train,1920,1080,21,9,9.114583333333334e-05
train,1920,1080,22,15,0.00015914351851851853
train,1920,1080,17,8,6.558641975308642e-05
train,1920,1080,29,19,0.00026572145061728395
train,1920,1080,36,21,0.00036458333333333335
train,1920,1080,46,25,0.000554591049382716
train,1920,1080,17,12,9.837962962962963e-05
train,1920,1080,30,14,0.0002025462962962963
train,1920,1080,29,21,0.00029369212962962964
train,1920,1080,45,24,0.0005208333333333333
train,1920,1080,35,7,0.0001181520061728395
train,1920,1080,30,15,0.00021701388888888888
train,1920,1080,66,31,0.0009866898148148148
train,1920,1080,60,21,0.0006076388888888889
train,1920,1080,59,33,0.0009389467592592593
train,1920,1080,42,26,0.0005266203703703703
train,1920,1080,45,23,0.0004991319444444444
train,1920,1080,33,14,0.00022280092592592593
train,1920,1080,30,18,0.00026041666666666666
train,1920,1080,56,31,0.0008371913580246913
train,1920,1080,49,27,0.0006380208333333333
train,1920,1080,32,18,0.0002777777777777778
train,1920,1080,27,13,0.00016927083333333334
train,1920,1080,24,13,0.00015046296296296297
train,1920,1080,22,11,0.00011670524691358024
train,1920,1080,22,10,0.00010609567901234568
train,1920,1080,26,10,0.0001253858024691358
train,1920,1080,47,26,0.0005893132716049382
train,1920,1080,58,30,0.0008391203703703704
train,1920,1080,50,32,0.0007716049382716049
train,1920,1080,60,30,0.0008680555555555555
train,1920,1080,27,11,0.00014322916666666667
train,1920,1080,26,12,0.00015046296296296297
train,1920,1080,22,12,0.0001273148148148148
train,1920,1080,23,12,0.00013310185185185186
train,1920,1080,67,32,0.0010339506172839506
train,1920,1080,91,48,0.0021064814814814813
train,1920,1080,104,36,0.0018055555555555555
train,1920,1080,74,30,0.0010706018518518519
train,1920,1080,31,8,0.00011959876543209877
train,1920,1080,44,27,0.0005729166666666667
train,1920,1080,35,15,0.00025318287037037036
train,1920,1080,30,12,0.00017361111111111112
train,1920,1080,29,11,0.00015383873456790124
train,1920,1080,25,10,0.00012056327160493826
train,1920,1080,51,37,0.000910011574074074
train,1920,1080,59,40,0.0011381172839506173
train,1920,1080,29,15,0.0002097800925925926
train,1920,1080,24,14,0.00016203703703703703
train,1920,1080,22,11,0.00011670524691358024
train,1920,1080,30,14,0.0002025462962962963
train,1920,1080,26,11,0.00013792438271604938
train,1920,1080,36,17,0.0002951388888888889
train,1920,1080,42,15,0.00030381944444444445
train,1920,1080,37,9,0.00016059027777777778
train,1920,1080,32,21,0.00032407407407407406
train,1920,1080,30,14,0.0002025462962962963
train,1920,1080,38,17,0.00031153549382716047
train,1920,1080,31,16,0.00023919753086419754
train,1920,1080,47,16,0.00036265432098765433
train,1920,1080,41,9,0.0001779513888888889
train,1920,1080,39,12,0.00022569444444444443
train,1920,1080,55,21,0.0005570023148148149
train,1920,1080,40,11,0.00021219135802469136
train,1920,1080,42,11,0.00022280092592592593
train,1920,1080,37,14,0.0002498070987654321
train,1920,1080,47,15,0.00033998842592592593
train,1920,1080,49,13,0.0003071952160493827
train,1920,1080,37,12,0.00021412037037037038
train,1920,1080,48,10,0.0002314814814814815
train,1920,1080,41,10,0.00019772376543209877
train,1920,1080,39,9,0.00016927083333333334
train,1920,1080,47,12,0.0002719907407407407
train,1920,1080,55,20,0.0005304783950617284
train,1920,1080,62,14,0.00041859567901234566
train,1920,1080,48,16,0.00037037037037037035
train,1920,1080,45,15,0.0003255208333333333
train,1920,1080,32,17,0.0002623456790123457
train,1920,1080,44,9,0.00019097222222222223
train,1920,1080,48,12,0.0002777777777777778
train,1920,1080,45,13,0.00028211805555555553
train,1920,1080,48,11,0.0002546296296296296
train,1920,1080,51,23,0.0005656828703703704
train,1920,1080,45,19,0.0004123263888888889
train,1920,1080,56,26,0.0007021604938271605
train,1920,1080,57,15,0.0004123263888888889
train,1920,1080,44,18,0.00038194444444444446
train,1920,1080,51,34,0.0008362268518518519
train,1920,1080,44,20,0.0004243827160493827
train,1920,1080,49,14,0.0003308256172839506
train,1920,1080,22,7,7.426697530864198e-05
train,1920,1080,24,6,6.944444444444444e-05
train,1920,1080,34,13,0.00021315586419753087
train,1920,1080,23,10,0.00011091820987654321
train,1920,1080,25,11,0.0001326195987654321
train,1920,1080,14,8,5.401234567901235e-05
train,1920,1080,15,10,7.233796296296296e-05
train,1920,1080,20,9,8.680555555555556e-05
train,1920,1080,16,4,3.08641975308642e-05
train,1920,1080,9,9,3.90625e-05
train,1920,1080,17,6,4.9189814814814815e-05
train,1920,1080,33,13,0.00020688657407407407
train,1920,1080,30,12,0.00017361111111111112
train,1920,1080,45,21,0.0004557291666666667
train,1920,1080,17,9,7.378472222222222e-05
train,1920,1080,23,6,6.655092592592593e-05
train,1920,1080,25,7,8.439429012345679e-05
train,1920,1080,54,21,0.000546875
train,1920,1080,24,8,9.259259259259259e-05
train,1920,1080,33,10,0.00015914351851851853
train,1920,1080,19,7,6.413966049382716e-05
train,1920,1080,45,14,0.00030381944444444445
train,1920,1080,33,11,0.00017505787037037037
train,1920,1080,18,5,4.340277777777778e-05
train,1920,1080,19,12,0.0001099537037037037
train,1920,1080,30,10,0.00014467592592592592
train,1920,1080,88,32,0.0013580246913580246
train,1920,1080,56,29,0.000783179012345679
train,1920,1080,26,16,0.00020061728395061727
train,1920,1080,24,16,0.00018518518518518518
train,1920,1080,22,11,0.00011670524691358024
train,1920,1080,25,16,0.00019290123456790122
train,1920,1080,30,21,0.00030381944444444445
train,1920,1080,33,20,0.00031828703703703706
train,1920,1080,32,20,0.00030864197530864197
train,1920,1080,29,6,8.391203703703703e-05
train,1920,1080,17,10,8.198302469135803e-05
train,1920,1080,18,14,0.00012152777777777777
train,1920,1080,35,22,0.0003713348765432099
train,1920,1080,39,25,0.00047019675925925923
train,1920,1080,31,19,0.00028404706790123455
train,1920,1080,34,16,0.0002623456790123457
train,1920,1080,32,18,0.0002777777777777778
train,1920,1080,27,18,0.000234375
train,1920,1080,38,25,0.0004581404320987654
train,1920,1080,25,12,0.00014467592592592592
train,1920,1080,44,27,0.0005729166666666667
train,1920,1080,43,28,0.0005806327160493827
train,1920,1080,39,19,0.00035734953703703704
train,1920,1080,30,17,0.00024594907407407405
train,1920,1080,25,11,0.0001326195987654321
train,1920,1080,29,19,0.00026572145061728395
train,1920,1080,29,17,0.00023775077160493826
train,1920,1080,35,17,0.0002869405864197531
train,1920,1080,51,26,0.0006394675925925926
train,1920,1080,55,22,0.0005835262345679012
train,1920,1080,63,31,0.0009418402777777778
train,1920,1080,40,27,0.0005208333333333333
train,1920,1080,35,19,0.0003206983024691358
train,1920,1080,29,16,0.00022376543209876544
train,1920,1080,41,19,0.00037567515432098764
train,1920,1080,40,27,0.0005208333333333333
train,1920,1080,43,20,0.0004147376543209877
train,1920,1080,51,29,0.0007132523148148148
train,1920,1080,36,27,0.00046875
train,1920,1080,50,27,0.0006510416666666666
train,1920,1080,40,15,0.00028935185185185184
train,1920,1080,62,26,0.000777391975308642
train,1920,1080,69,25,0.0008318865740740741
train,1920,1080,30,12,0.00017361111111111112
train,1920,1080,33,23,0.0003660300925925926
train,1920,1080,30,16,0.0002314814814814815
train,1920,1080,30,19,0.0002748842592592593
train,1920,1080,47,30,0.0006799768518518519
train,1920,1080,16,12,9.259259259259259e-05
train,1920,1080,45,27,0.0005859375
train,1920,1080,31,17,0.0002541473765432099
train,1920,1080,31,16,0.00023919753086419754
train,1920,1080,28,15,0.0002025462962962963
train,1920,1080,58,31,0.0008670910493827161
train,1920,1080,21,14,0.00014178240740740742
train,1920,1080,26,21,0.00026331018518518516
train,1920,1080,24,17,0.00019675925925925926
train,1920,1080,27,15,0.0001953125
train,1920,1080,24,15,0.00017361111111111112
train,1920,1080,39,28,0.0005266203703703703
train,1920,1080,30,17,0.00024594907407407405
train,1920,1080,42,29,0.0005873842592592593
train,1920,1080,32,22,0.00033950617283950616
train,1920,1080,43,22,0.00045621141975308644
train,1920,1080,28,18,0.00024305555555555555
train,1920,1080,41,23,0.00045476466049382714
train,1920,1080,40,21,0.0004050925925925926
train,1920,1080,45,25,0.0005425347222222222
train,1920,1080,47,23,0.0005213155864197531
train,1920,1080,34,16,0.0002623456790123457
train,1920,1080,26,16,0.00020061728395061727
train,1920,1080,17,11,9.018132716049383e-05
train,1920,1080,23,18,0.0001996527777777778
train,1920,1080,19,10,9.162808641975309e-05
train,1920,1080,27,18,0.000234375
train,1920,1080,28,16,0.0002160493827160494
train,1920,1080,22,16,0.00016975308641975308
train,1920,1080,46,24,0.0005324074074074074
train,1920,1080,33,24,0.00038194444444444446
train,1920,1080,45,24,0.0005208333333333333
train,1920,1080,48,26,0.0006018518518518519
train,1920,1080,44,22,0.00046682098765432096
train,1920,1080,58,27,0.0007552083333333333
train,1920,1080,20,8,7.716049382716049e-05
train,1920,1080,25,6,7.233796296296296e-05
train,1920,1080,33,9,0.00014322916666666667
train,1920,1080,38,11,0.00020158179012345678
train,1920,1080,37,14,0.0002498070987654321
train,1920,1080,39,15,0.00028211805555555553
train,1920,1080,40,16,0.00030864197530864197
train,1920,1080,45,17,0.0003689236111111111
train,1920,1080,43,13,0.000269579475308642
train,1920,1080,42,11,0.00022280092592592593
train,1920,1080,35,13,0.00021942515432098766
train,1920,1080,46,12,0.0002662037037037037
train,1920,1080,40,12,0.0002314814814814815
train,1920,1080,43,20,0.0004147376543209877
train,1920,1080,38,11,0.00020158179012345678
train,1920,1080,63,25,0.0007595486111111111
train,1920,1080,56,20,0.0005401234567901234
train,1920,1080,43,14,0.00029031635802469137
train,1920,1080,53,18,0.0004600694444444444
train,1920,1080,43,18,0.0003732638888888889
train,1920,1080,43,12,0.0002488425925925926
train,1920,1080,41,15,0.00029658564814814814
train,1920,1080,33,12,0.00019097222222222223
train,1920,1080,37,15,0.00026765046296296297
train,1920,1080,49,13,0.0003071952160493827
train,1920,1080,45,22,0.00047743055555555554
train,1920,1080,50,14,0.00033757716049382714
train,1920,1080,47,19,0.0004306520061728395
train,1920,1080,65,19,0.000595582561728395
train,1920,1080,67,14,0.0004523533950617284
train,1920,1080,109,32,0.0016820987654320987
train,1920,1080,78,20,0.0007523148148148148
train,1920,1080,47,11,0.0002493248456790123
train,1920,1080,44,14,0.0002970679012345679
train,1920,1080,70,27,0.0009114583333333333
train,1920,1080,47,16,0.00036265432098765433
train,1920,1080,28,9,0.00012152777777777777
train,1920,1080,33,11,0.00017505787037037037
train,1920,1080,36,8,0.0001388888888888889
train,1920,1080,56,23,0.000621141975308642
train,1920,1080,38,15,0.0002748842592592593
train,1920,1080,30,12,0.00017361111111111112
train,1920,1080,28,10,0.00013503086419753085
train,1920,1080,29,7,9.789737654320988e-05
train,1920,1080,50,16,0.00038580246913580245
train,1920,1080,42,11,0.00022280092592592593
train,1920,1080,39,15,0.00028211805555555553
train,1920,1080,38,14,0.0002565586419753086
train,1920,1080,35,11,0.00018566743827160494
train,1920,1080,48,15,0.00034722222222222224
train,1920,1080,51,15,0.0003689236111111111
train,1920,1080,55,23,0.0006100501543209876
train,1920,1080,34,14,0.00022955246913580247
train,1920,1080,33,10,0.00015914351851851853
train,1920,1080,58,17,0.0004755015432098765
train,1920,1080,87,27,0.0011328125
train,1920,1080,44,20,0.0004243827160493827
train,1920,1080,39,11,0.00020688657407407407
train,1920,1080,45,16,0.00034722222222222224
train,1920,1080,56,14,0.0003780864197530864
train,1920,1080,53,21,0.0005367476851851851
train,1920,1080,42,10,0.0002025462962962963
